id,name,url
4882,Betriebsökonom/in Bau,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4882
3322,Betriebsökonom/in FH,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3322
3322,Betriebsökonom/in Tourismus,https://www.berufsberatung.ch/dyn/show/1900?lang=de&id=3322
3322,"Betriebsökonom/in, Banking and Finance, BSc",https://www.berufsberatung.ch/dyn/show/1900?lang=de&id=3322
3322,"Betriebsökonom/in, Risk and Insurance, BSc",https://www.berufsberatung.ch/dyn/show/1900?lang=de&id=3322
7078,Betriebssanitäter/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7078
4031,Betriebswirt/in im Automobilgewerbe HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4031
3118,Betriebswirtschafter/in HF,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3118
11711,Betriebswirtschafter/in UNI,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11711
1003,Bewährungshelfer/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1003
10490,Bewegungs- und Körpertherapeut/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10490
4044,Bewegungspädagoge/-pädagogin HF,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4044
3830,Bildende/r Künstler/in FH,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3830
8048,Bildende/r Künstler/in HF,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8048
2223,Bildredaktor/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2223
7645,Bildungsmanager/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7645
11233,BIM Manager/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11233
6689,Bindetechnologe/-login EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6689
7759,Biobauer/-bäuerin,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7759
11553,Biochemiker/in UNI/ETH,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11553
11491,Biodynamiker/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11491
11342,Biokinematiktrainer/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11342
7106,Biologe/-login UNI,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7106
2962,Biomedizinische/r Analytiker/in HF,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2962
11593,Biomedizinische/r Labordiagnostiker/in FH,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11593
3621,Biotechnologe/-login FH,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3621
5963,Biotechnologe/-login UNI,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=5963
11227,Blasinstrumentenbauer/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11227
7938,Blindenführhundeinstruktor/in HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7938
10336,Blogger,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10336
6615,Bobath-Therapeut/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6615
9666,Bodenbelagsberater/in BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=9666
6573,Bodenkundliche/r Baubegleiter/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6573
2938,Bodenlegermeister/in HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2938
3635,Boden-Parkettleger/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3635
3051,Bootbauer/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3051
2996,Bootfachwart/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2996
